,year,week_num,start_date,end_date,rank,music,singer,album
58,2014,48,2014.11.23,2014.11.29,59,당신만이,"곽진언, 김필, 임도혁",슈퍼스타K6 곽진언 김필 임도혁
59,2014,48,2014.11.23,2014.11.29,60,너무 보고 싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6
60,2014,48,2014.11.23,2014.11.29,61,거짓말 거짓말 거짓말,이적,고독의 의미
61,2014,48,2014.11.23,2014.11.29,62,My Love (Feat. 성유진),MC몽,MISS ME OR DISS ME
62,2014,48,2014.11.23,2014.11.29,63,첫사랑 (Feat.펀치 (Punch)),타이거 JK,피노키오 OST Part 1
63,2014,48,2014.11.23,2014.11.29,64,연결고리#힙합,바비 (BOBBY),쇼미더머니3 Part 4
64,2014,48,2014.11.23,2014.11.29,65,예쁜 나이 25살,송지은,25 (스물 다섯)
65,2014,48,2014.11.23,2014.11.29,66,격정적인 열애설 (Feat. The Channels),MC몽,MISS ME OR DISS ME
66,2014,48,2014.11.23,2014.11.29,67,너를 사랑해,윤미래 (T),괜찮아 사랑이야 OST Part 6
67,2014,48,2014.11.23,2014.11.29,68,너의 의미 (Feat. 김창완),아이유 (IU),꽃갈피
68,2014,48,2014.11.23,2014.11.29,69,MAMA,니콜,First Romance
69,2014,48,2014.11.23,2014.11.29,70,예뻐졌다 (feat. 지코 Of 블락비),박보람,예뻐졌다
70,2014,48,2014.11.23,2014.11.29,71,뒷모습이 참 예뻤구나 (At close),규현 (KYUHYUN),The 1st Mini Album `광화문에서 (At Gwanghwamun)`
71,2014,48,2014.11.23,2014.11.29,72,소격동,아이유 (IU),소격동
72,2014,48,2014.11.23,2014.11.29,73,지금 우는 사람들,울랄라세션,지금 우는 사람들
73,2014,48,2014.11.23,2014.11.29,74,걱정말아요 그대,"곽진언, 김필",슈퍼스타K6 곽진언vs김필
74,2014,48,2014.11.23,2014.11.29,75,짝사랑,10cm,3.0
75,2014,48,2014.11.23,2014.11.29,76,E.R (Feat. The Channels),MC몽,MISS ME OR DISS ME
76,2014,48,2014.11.23,2014.11.29,77,"눈, 코, 입",태양,RISE
77,2014,48,2014.11.23,2014.11.29,78,나타나 주라,2am,Let`s Talk
78,2014,48,2014.11.23,2014.11.29,79,두 사람,성시경,4집 다시 꿈꾸고 싶다
79,2014,48,2014.11.23,2014.11.29,80,Home,로이킴,HOME
80,2014,48,2014.11.23,2014.11.29,81,아프리카 청춘이다,10cm,3.0
81,2014,48,2014.11.23,2014.11.29,82,No One Else Like You,Adam Levine,영화 Begin Again OST
82,2014,48,2014.11.23,2014.11.29,83,Eternal Sunshine,규현 (KYUHYUN),The 1st Mini Album `광화문에서 (At Gwanghwamun)`
83,2014,48,2014.11.23,2014.11.29,84,또 싸워 (Feat. 윤하),에픽하이 (EPIK HIGH),신발장
84,2014,48,2014.11.23,2014.11.29,85,HER,블락비 (Block B),HER
85,2014,48,2014.11.23,2014.11.29,86,여자는 왜 화를 내는 걸까,10cm,3.0
86,2014,48,2014.11.23,2014.11.29,87,Piano Man,마마무 (Mamamoo),Piano Man
87,2014,48,2014.11.23,2014.11.29,88,이별을 말할 때 (Moment of farewell),규현 (KYUHYUN),The 1st Mini Album `광화문에서 (At Gwanghwamun)`
88,2014,48,2014.11.23,2014.11.29,89,Error,빅스 (VIXX),Error
89,2014,48,2014.11.23,2014.11.29,90,독기,아이언,쇼미더머니3 씨잼 vs 아이언
90,2014,48,2014.11.23,2014.11.29,91,0904,MC몽,MISS ME OR DISS ME
91,2014,48,2014.11.23,2014.11.29,92,가드올리고 Bounce,바비 (BOBBY),쇼미더머니3 Part 5
92,2014,48,2014.11.23,2014.11.29,93,행복한 눈물,윤종신,2014 월간 윤종신 11월호
93,2014,48,2014.11.23,2014.11.29,94,한여름밤의 꿀,"산이 (San E), 레이나","San E, 레이나 Project Single `한여름밤의 꿀`"
94,2014,48,2014.11.23,2014.11.29,95,미운 나,어반 자카파 (Urban Zakapa),(04)
95,2014,48,2014.11.23,2014.11.29,96,SOFA,크러쉬 (CRUSH),SOFA
96,2014,48,2014.11.23,2014.11.29,97,신촌을 못가,임형우 & 신지후,슈퍼스타K6 TOP11 Part 6
97,2014,48,2014.11.23,2014.11.29,98,3집에 대한 부담감,10cm,3.0
98,2014,48,2014.11.23,2014.11.29,99,뗄래야 뗄 수 없는 사이,10cm,3.0
99,2014,48,2014.11.23,2014.11.29,100,Dreams Come True,10cm,3.0
